brand_id,brand_name,store_id,store_name_raw,store_name_std,address_raw,address_std,sido_nm,ccg_nm,district_nm,ccg_id,district_cd,longitude,latitude,coordinate_source,store_status,match_method,match_confidence,area_id,area_name,area_type,spatial_join_status,exclusion_reason,source_name,source_date,_store_name_norm,_store_addr_norm,_brand_norm
BRD_20080100039,뚜레쥬르,MA010120220813966678,뚜레쥬르중앙대100주년관,뚜레쥬르중앙대100주년관,서울특별시 동작구 흑석로 84,서울특별시동작구흑석로84,서울특별시,동작구,동작구,11590,11590,126.95383390613,37.5047291564945,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110836,상도역 5번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르중앙대100주년관,서울특별시동작구흑석로84,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220813975936,파리바게뜨,파리바게뜨,서울특별시 서대문구 세검정로 52-1,서울특별시서대문구세검정로521,서울특별시,서대문구,서대문구,11410,11410,126.947076641163,37.5923844761138,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110529,홍제3동주민센터,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시서대문구세검정로521,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220814008768,파리바게뜨관악남현점,파리바게뜨관악남현점,서울특별시 관악구 남현길 7,서울특별시관악구남현길7,서울특별시,관악구,관악구,11620,11620,126.977705840688,37.4760660128656,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110902,사당역 4번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨관악남현점,서울특별시관악구남현길7,파리바게뜨
BRD_20080100039,뚜레쥬르,MA010120220814042073,뚜레쥬르불광현대점,뚜레쥬르불광현대점,서울특별시 은평구 불광로 60,서울특별시은평구불광로60,서울특별시,은평구,은평구,11380,11380,126.932157590653,37.6122977395513,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3130171,불광먹자골목 골목형상점가,전통시장,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르불광현대점,서울특별시은평구불광로60,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220814077486,파리바게뜨KBS 여의도점,파리바게뜨kbs여의도점,서울특별시 영등포구 의사당대로 26,서울특별시영등포구의사당대로26,서울특별시,영등포구,영등포구,11560,11560,126.918105445019,37.5265320948017,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120148,국회의사당역(국회의사당),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨kbs여의도점,서울특별시영등포구의사당대로26,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220814090784,파리바게뜨 발산역점,파리바게뜨발산역점,서울특별시 강서구 강서로 380,서울특별시강서구강서로380,서울특별시,강서구,강서구,11500,11500,126.838866477467,37.5594721675257,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120119,발산역(마곡),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨발산역점,서울특별시강서구강서로380,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220814091081,던킨길음뉴타운점,던킨길음뉴타운점,서울특별시 성북구 길음로7길 6,서울특별시성북구길음로7길6,서울특별시,성북구,성북구,11290,11290,127.022434307972,37.6043413504016,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand_confirmed_safe,medium,3110307,길음역 7번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨길음뉴타운점,서울특별시성북구길음로7길6,던킨던킨도너츠
BRD_20080200064,파리바게뜨,MA010120220814209664,파리바게뜨암사 브라운스톤점,파리바게뜨암사브라운스톤점,서울특별시 강동구 상암로 54,서울특별시강동구상암로54,서울특별시,강동구,강동구,11740,11740,127.129312365548,37.5491948892611,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111060,암사역 2번(서울강동초등학교),골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨암사브라운스톤점,서울특별시강동구상암로54,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220814235307,파리바게뜨방학역점,파리바게뜨방학역점,서울특별시 도봉구 도봉로150길 43,서울특별시도봉구도봉로150길43,서울특별시,도봉구,도봉구,11320,11320,127.045846617481,37.6662953401235,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110410,방학역 2번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨방학역점,서울특별시도봉구도봉로150길43,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220814250805,던킨신정뉴타운점,던킨신정뉴타운점,서울특별시 양천구 신월로 289,서울특별시양천구신월로289,서울특별시,양천구,양천구,11470,11470,126.85293010915,37.5214683586447,소상공인시장진흥공단 상가(상권)정보,미확인,prefix_short_brand_confirmed_safe,medium,3120108,신정네거리역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨신정뉴타운점,서울특별시양천구신월로289,던킨던킨도너츠
BRD_20080100039,뚜레쥬르,MA010120220814304993,뚜레쥬르 낙성대점,뚜레쥬르낙성대점,서울특별시 관악구 인헌6길 21,서울특별시관악구인헌6길21,서울특별시,관악구,관악구,11620,11620,126.965530976818,37.4738826445022,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110900,낙성대역 1번(관악구민 종합체육센터),골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르낙성대점,서울특별시관악구인헌6길21,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220814319124,파리바게뜨까페하월곡동일점,파리바게뜨까페하월곡동일점,서울특별시 성북구 종암로 186,서울특별시성북구종암로186,서울특별시,성북구,성북구,11290,11290,127.031461000441,37.6064205761518,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110316,숭곡초등학교,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨까페하월곡동일점,서울특별시성북구종암로186,파리바게뜨
BRD_20080100039,뚜레쥬르,MA010120220814341017,뚜레쥬르신도림태영,뚜레쥬르신도림태영,서울특별시 구로구 경인로59길 8,서울특별시구로구경인로59길8,서울특별시,구로구,구로구,11530,11530,126.883428609787,37.5063925689598,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120125,구로역,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르신도림태영,서울특별시구로구경인로59길8,뚜레쥬르
BRD_20080500016,던킨/던킨도너츠,MA010120220814349499,던킨도너츠 뉴코아강남점,던킨도너츠뉴코아강남점,서울특별시 서초구 잠원로 69,서울특별시서초구잠원로69,서울특별시,서초구,서초구,11650,11650,127.006978584701,37.5102611320798,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110927,잠원역,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨도너츠뉴코아강남점,서울특별시서초구잠원로69,던킨던킨도너츠
BRD_20212010,복호두,MA0101202209A0034955,복호두 공덕점,복호두공덕점,서울특별시 마포구 마포대로 156,서울특별시마포구마포대로156,서울특별시,마포구,마포구,11440,11440,126.954305236683,37.5478512969416,소상공인시장진흥공단 상가(상권)정보,영업중,exact,high,3110586,서울서부지방법원,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,복호두공덕점,서울특별시마포구마포대로156,복호두
BRD_20080100039,뚜레쥬르,MA0101202209A0045751,뚜레쥬르홍제역점,뚜레쥬르홍제역점,서울특별시 서대문구 통일로 451,서울특별시서대문구통일로451,서울특별시,서대문구,서대문구,11410,11410,126.943852397184,37.5886708986688,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120095,홍제역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르홍제역점,서울특별시서대문구통일로451,뚜레쥬르
BRD_20080200064,파리바게뜨,MA0101202209A0049450,파리바게뜨신방화,파리바게뜨신방화,서울특별시 강서구 방화대로34길 86,서울특별시강서구방화대로34길86,서울특별시,강서구,강서구,11500,11500,126.821172175888,37.5707722007968,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110641,공항고등학교,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨신방화,서울특별시강서구방화대로34길86,파리바게뜨
BRD_20150052,빵장수단팥빵,MA0101202209A0081890,빵장수단팥빵 천호점,빵장수단팥빵천호점,서울특별시 강동구 천호대로 1065,서울특별시강동구천호대로1065,서울특별시,강동구,강동구,11740,11740,127.130286864287,37.5369312225389,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3111056,천호태영아파트,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,빵장수단팥빵천호점,서울특별시강동구천호대로1065,빵장수단팥빵
BRD_20080200064,파리바게뜨,MA0101202209A0092716,파리바게뜨거여역점,파리바게뜨거여역점,서울특별시 송파구 오금로 505,서울특별시송파구오금로505,서울특별시,송파구,송파구,11710,11710,127.144752853942,37.4931977076368,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120241,거여역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨거여역점,서울특별시송파구오금로505,파리바게뜨
BRD_20170827,핫브레드 ,MA0101202209A0094153,핫브레드 발산역점,핫브레드발산역점,서울특별시 강서구 공항대로 267,서울특별시강서구공항대로267,서울특별시,강서구,강서구,11500,11500,126.837305567326,37.5590285388509,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120119,발산역(마곡),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,핫브레드발산역점,서울특별시강서구공항대로267,핫브레드
BRD_20170827,핫브레드 ,MA0101202210A0021948,핫브레드내방역점,핫브레드내방역점,서울특별시 서초구 서초대로 103,서울특별시서초구서초대로103,서울특별시,서초구,서초구,11650,11650,126.993181829631,37.4875287526724,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120164,내방역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,핫브레드내방역점,서울특별시서초구서초대로103,핫브레드
BRD_20080200064,파리바게뜨,MA0101202210A0034429,파리바게뜨잠실스타,파리바게뜨잠실스타,서울특별시 송파구 백제고분로 200,서울특별시송파구백제고분로200,서울특별시,송파구,송파구,11710,11710,127.088779879241,37.5038308410052,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111005,삼전역 3번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨잠실스타,서울특별시송파구백제고분로200,파리바게뜨
BRD_20140306,롤링핀,MA0101202210A0064463,롤링핀고대구로 병원점,롤링핀고대구로병원점,서울특별시 구로구 구로동로 148,서울특별시구로구구로동로148,서울특별시,구로구,구로구,11530,11530,126.884684723883,37.4912208636741,소상공인시장진흥공단 상가(상권)정보,미확인,prefix_short_brand,medium_short_brand,3130229,남구로시장,전통시장,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,롤링핀고대구로병원점,서울특별시구로구구로동로148,롤링핀
BRD_20221183,바이웨이(BYWAY),MA0101202210A0074684,바이웨이 청량리점,바이웨이청량리점,서울특별시 동대문구 왕산로 272-1,서울특별시동대문구왕산로2721,서울특별시,동대문구,동대문구,11230,11230,127.051106534709,37.5848439697178,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120063,청량리역(청량리),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,바이웨이청량리점,서울특별시동대문구왕산로2721,바이웨이byway
BRD_20080100039,뚜레쥬르,MA0101202210A0076704,뚜레쥬르암사라인점,뚜레쥬르암사라인점,서울특별시 강동구 고덕로 53,서울특별시강동구고덕로53,서울특별시,강동구,강동구,11740,11740,127.13126946177,37.5552834730105,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111061,암사역 1번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르암사라인점,서울특별시강동구고덕로53,뚜레쥬르
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),MA0101202210A0080353,브레댄코상 왕십리점,브레댄코상왕십리점,서울특별시 성동구 왕십리로 410,서울특별시성동구왕십리로410,서울특별시,성동구,성동구,11200,11200,127.028003092986,37.5661470647073,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110110,상왕십리역 6번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,브레댄코상왕십리점,서울특별시성동구왕십리로410,브레댄코breadcodailynew
BRD_20080200064,파리바게뜨,MA0101202210A0080499,파리바게뜨은평 신사점,파리바게뜨은평신사점,서울특별시 은평구 가좌로 321,서울특별시은평구가좌로321,서울특별시,은평구,은평구,11380,11380,126.909332901297,37.5960375628894,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110453,신사1동주민센터,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨은평신사점,서울특별시은평구가좌로321,파리바게뜨
BRD_20220529,하르당,MA0101202210A0086463,하르당남구로 시장점,하르당남구로시장점,서울특별시 구로구 구로동로26길 123,서울특별시구로구구로동로26길123,서울특별시,구로구,구로구,11530,11530,126.890939709444,37.4899383631959,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand,medium_short_brand,3110714,구로4동주민센터,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,하르당남구로시장점,서울특별시구로구구로동로26길123,하르당
BRD_20170827,핫브레드 ,MA0101202210A0088022,핫브레드사가정역점,핫브레드사가정역점,서울특별시 중랑구 사가정로 393,서울특별시중랑구사가정로393,서울특별시,중랑구,중랑구,11260,11260,127.088407030126,37.5808034972101,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120068,사가정역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,핫브레드사가정역점,서울특별시중랑구사가정로393,핫브레드
BRD_20080500016,던킨/던킨도너츠,MA0101202210A0095834,던킨장안 중앙점,던킨장안중앙점,서울특별시 동대문구 사가정로25길 60,서울특별시동대문구사가정로25길60,서울특별시,동대문구,동대문구,11230,11230,127.071210784596,37.5814458188694,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand_confirmed_safe,medium,3110231,장안교,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨장안중앙점,서울특별시동대문구사가정로25길60,던킨던킨도너츠
BRD_20080100039,뚜레쥬르,MA0101202210A0098498,뚜레쥬르카페 응암점,뚜레쥬르카페응암점,서울특별시 은평구 응암로 277,서울특별시은평구응암로277,서울특별시,은평구,은평구,11380,11380,126.919172439777,37.5965582762371,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110470,신진과학기술고등학교,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르카페응암점,서울특별시은평구응암로277,뚜레쥬르
BRD_20080200064,파리바게뜨,MA0101202211A0007312,파리바게뜨강동 구청점,파리바게뜨강동구청점,서울특별시 강동구 성내로 19,서울특별시강동구성내로19,서울특별시,강동구,강동구,11740,11740,127.122831114394,37.5303528995999,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120242,강동구청역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨강동구청점,서울특별시강동구성내로19,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA0101202211A0058753,던킨도너츠수서역점,던킨도너츠수서역점,서울특별시 강남구 밤고개로 99,서울특별시강남구밤고개로99,서울특별시,강남구,강남구,11680,11680,127.104553631224,37.4854193791753,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120224,수서역,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨도너츠수서역점,서울특별시강남구밤고개로99,던킨던킨도너츠
BRD_20080200064,파리바게뜨,MA0101202211A0059211,파리바게뜨 신대방역점,파리바게뜨신대방역점,서울특별시 관악구 신사로 102,서울특별시관악구신사로102,서울특별시,관악구,관악구,11620,11620,126.913806676842,37.4870470044771,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110858,신대방역 1번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨신대방역점,서울특별시관악구신사로102,파리바게뜨
BRD_20080100039,뚜레쥬르,MA0101202211A0063738,뚜레쥬르강서증미역점,뚜레쥬르강서증미역점,서울특별시 강서구 양천로 570,서울특별시강서구양천로570,서울특별시,강서구,강서구,11500,11500,126.862005399481,37.556726409659,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110671,등촌1동주민센터,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르강서증미역점,서울특별시강서구양천로570,뚜레쥬르
BRD_20120100621,더베이크,MA0101202211A0076375,더베이크 서초점,더베이크서초점,서울특별시 서초구 효령로 304,서울특별시서초구효령로304,서울특별시,서초구,서초구,11650,11650,127.017807990612,37.4847344817979,소상공인시장진흥공단 상가(상권)정보,영업중,exact,high,3120175,남부터미널역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,더베이크서초점,서울특별시서초구효령로304,더베이크
BRD_20080100039,뚜레쥬르,MA0101202212A0043159,뚜레쥬르동선 브라운스톤점,뚜레쥬르동선브라운스톤점,서울특별시 성북구 아리랑로5길 25,서울특별시성북구아리랑로5길25,서울특별시,성북구,성북구,11290,11290,127.014109061398,37.5960625339467,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110296,성신여대입구역 4번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르동선브라운스톤점,서울특별시성북구아리랑로5길25,뚜레쥬르
BRD_20170827,핫브레드 ,MA0101202212A0066756,핫브레드고덕역점,핫브레드고덕역점,서울특별시 강동구 고덕로 253,서울특별시강동구고덕로253,서울특별시,강동구,강동구,11740,11740,127.153948852309,37.5550488513339,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120249,고덕역,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,핫브레드고덕역점,서울특별시강동구고덕로253,핫브레드
BRD_20080200064,파리바게뜨,MA0101202212A0088222,파리바게뜨 사당역점,파리바게뜨사당역점,서울특별시 동작구 동작대로 25,서울특별시동작구동작대로25,서울특별시,동작구,동작구,11590,11590,126.981345499523,37.4787426419547,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3130274,사당1동먹자골목상점가(사당1동먹자골목),전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨사당역점,서울특별시동작구동작대로25,파리바게뜨
BRD_20080200064,파리바게뜨,MA0101202301A0098505,파리바게뜨,파리바게뜨,서울특별시 양천구 월정로 29,서울특별시양천구월정로29,서울특별시,양천구,양천구,11470,11470,126.842724365352,37.5224913616446,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110604,신월4동주민센터,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시양천구월정로29,파리바게뜨
BRD_20080200064,파리바게뜨,MA0101202301A0098618,파리바게뜨개봉역 북부점,파리바게뜨개봉역북부점,서울특별시 구로구 경인로40길 34,서울특별시구로구경인로40길34,서울특별시,구로구,구로구,11530,11530,126.858805013314,37.4953914586605,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110703,개봉역,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨개봉역북부점,서울특별시구로구경인로40길34,파리바게뜨
BRD_20080200064,파리바게뜨,MA0101202301A0099250,파리바게뜨 방학점,파리바게뜨방학점,서울특별시 도봉구 방학로 174,서울특별시도봉구방학로174,서울특별시,도봉구,도봉구,11320,11320,127.032720069967,37.6626327194514,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110390,방학초등학교,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨방학점,서울특별시도봉구방학로174,파리바게뜨
BRD_20080200064,파리바게뜨,MA0101202302A0012597,파리바게뜨문정 중앙점,파리바게뜨문정중앙점,서울특별시 송파구 새말로 140,서울특별시송파구새말로140,서울특별시,송파구,송파구,11710,11710,127.129515534554,37.4834394654784,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111026,문정역 2번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨문정중앙점,서울특별시송파구새말로140,파리바게뜨
BRD_20220529,하르당,MA0101202302A0026612,하르당한티역점,하르당한티역점,서울특별시 강남구 선릉로 313,서울특별시강남구선릉로313,서울특별시,강남구,강남구,11680,11680,127.051929096397,37.4976088174273,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand,medium_short_brand,3130307,도곡시장,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,하르당한티역점,서울특별시강남구선릉로313,하르당
BRD_20251346,라미,MA0101202302A0033590,라미에뜨,라미에뜨,서울특별시 강남구 삼성로71길 29,서울특별시강남구삼성로71길29,서울특별시,강남구,강남구,11680,11680,127.056523367904,37.5015621252434,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand,medium_short_brand,3110992,도곡초등학교,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,라미에뜨,서울특별시강남구삼성로71길29,라미
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),MA0101202302A0050619,브레댄코 중앙대점,브레댄코중앙대점,서울특별시 동작구 흑석로 84,서울특별시동작구흑석로84,서울특별시,동작구,동작구,11590,11590,126.953856475565,37.5048102557916,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110836,상도역 5번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,브레댄코중앙대점,서울특별시동작구흑석로84,브레댄코breadcodailynew
BRD_20080200064,파리바게뜨,MA0101202302A0059526,파리바게뜨상계 본점,파리바게뜨상계본점,서울특별시 노원구 한글비석로15길 3,서울특별시노원구한글비석로15길3,서울특별시,노원구,노원구,11350,11350,127.074434487987,37.6581088654399,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110430,중계초등학교,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨상계본점,서울특별시노원구한글비석로15길3,파리바게뜨
BRD_20080200064,파리바게뜨,MA0101202302A0059905,파리바게뜨레이크펠리스점,파리바게뜨레이크펠리스점,서울특별시 송파구 석촌호수로 140,서울특별시송파구석촌호수로140,서울특별시,송파구,송파구,11710,11710,127.092504648549,37.5070175405828,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111006,석촌고분역 1번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨레이크펠리스점,서울특별시송파구석촌호수로140,파리바게뜨
BRD_20080200064,파리바게뜨,MA0101202302A0083824,파리바게뜨문정카페점,파리바게뜨문정카페점,서울특별시 송파구 송이로 238,서울특별시송파구송이로238,서울특별시,송파구,송파구,11710,11710,127.131309583672,37.4877983625321,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111031,장지동주민센터(한림연예예술고교),골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨문정카페점,서울특별시송파구송이로238,파리바게뜨
BRD_20220529,하르당,MA0101202302A0084008,하르당 불광역점,하르당불광역점,서울특별시 은평구 통일로 731,서울특별시은평구통일로731,서울특별시,은평구,은평구,11380,11380,126.929463600419,37.6106203207268,소상공인시장진흥공단 상가(상권)정보,영업중,exact,high,3130170,제일시장,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,하르당불광역점,서울특별시은평구통일로731,하르당
BRD_20080100039,뚜레쥬르,MA0101202302A0092222,뚜레쥬르도봉 구청점,뚜레쥬르도봉구청점,서울특별시 도봉구 도봉로150길 43,서울특별시도봉구도봉로150길43,서울특별시,도봉구,도봉구,11320,11320,127.045722140887,37.6666197414487,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110410,방학역 2번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르도봉구청점,서울특별시도봉구도봉로150길43,뚜레쥬르
BRD_20220253,곤트란쉐리에(Gontran Cherrier),MA0101202302A0093210,곤트란쉐리에 선릉점,곤트란쉐리에선릉점,서울특별시 강남구 테헤란로52길 6,서울특별시강남구테헤란로52길6,서울특별시,강남구,강남구,11680,11680,127.047115149402,37.5032060825836,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120210,선릉역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,곤트란쉐리에선릉점,서울특별시강남구테헤란로52길6,곤트란쉐리에gontrancherrier
BRD_20260378,빵굼터,MA0101202302A0093742,빵굼터영등포구청역점,빵굼터영등포구청역점,서울특별시 영등포구 당산로 121,서울특별시영등포구당산로121,서울특별시,영등포구,영등포구,11560,11560,126.896623284244,37.5256953335083,소상공인시장진흥공단 상가(상권)정보,미확인,prefix_short_brand,medium_short_brand,3120136,영등포구청역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,빵굼터영등포구청역점,서울특별시영등포구당산로121,빵굼터
BRD_20080100039,뚜레쥬르,MA0101202303A0012561,뚜레쥬르충암점,뚜레쥬르충암점,서울특별시 서대문구 가좌로 141,서울특별시서대문구가좌로141,서울특별시,서대문구,서대문구,11410,11410,126.923634885218,37.5845330037272,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110503,명지대학교교회,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르충암점,서울특별시서대문구가좌로141,뚜레쥬르
BRD_20080500016,던킨/던킨도너츠,MA0101202303A0020852,던킨은평성모병원,던킨은평성모병원,서울특별시 은평구 통일로 1021,서울특별시은평구통일로1021,서울특별시,은평구,은평구,11380,11380,126.916152747157,37.6336138172402,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand_confirmed_safe,medium,3120089,구파발역,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨은평성모병원,서울특별시은평구통일로1021,던킨던킨도너츠
BRD_20080200064,파리바게뜨,MA0101202303A0026607,파리바게뜨 장한평점,파리바게뜨장한평점,서울특별시 동대문구 장한로2길 7,서울특별시동대문구장한로2길7,서울특별시,동대문구,동대문구,11230,11230,127.066008809986,37.562374778818,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120066,장한평역(장한평),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨장한평점,서울특별시동대문구장한로2길7,파리바게뜨
BRD_20080100675,호밀호두,MA0101202303A0033776,호밀호두선정릉역점,호밀호두선정릉역점,서울특별시 강남구 선릉로 580,서울특별시강남구선릉로580,서울특별시,강남구,강남구,11680,11680,127.043636293555,37.5108569511784,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120207,선정릉역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,호밀호두선정릉역점,서울특별시강남구선릉로580,호밀호두
